job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
Data Scientist,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Large,2023,-0.0586962669700785
Data Scientist,Full-Time,Senior,Expert,86700,United States Dollar,United States,86700,United States,Large,2023,-0.1334345460208069
Data Analyst,Full-Time,Senior,Expert,192300,United States Dollar,United States,192300,United States,Medium,2023,0.78928377201634
Data Analyst,Full-Time,Senior,Expert,153800,United States Dollar,United States,153800,United States,Medium,2023,0.3930106898760795
Business Intelligence Data Analyst,Full-Time,Mid,Intermediate,91000,Canadian Dollar,Canada,67419,Canada,Large,2023,-0.9128709291752768
Data Engineer,Full-Time,Senior,Expert,90000,United States Dollar,United States,90000,United States,Medium,2023,-0.3069526273875448
Data Analyst,Full-Time,Mid,Intermediate,131650,United States Dollar,United States,131650,United States,Medium,2023,0.1650250075538257
Data Analyst,Full-Time,Mid,Intermediate,105320,United States Dollar,United States,105320,United States,Medium,2023,-0.1059846094007991
Decision Scientist,Full-Time,Senior,Expert,126400,United States Dollar,United States,126400,United States,Medium,2023,-1.1735578753954774
Applied Scientist,Full-Time,Senior,Expert,309400,United States Dollar,United States,309400,United States,Large,2023,2.1525911236782296
Applied Scientist,Full-Time,Senior,Expert,159100,United States Dollar,United States,159100,United States,Large,2023,-0.3797558451647269
Machine Learning Engineer,Full-Time,Senior,Expert,235400,United States Dollar,United States,235400,United States,Medium,2023,0.1386021462855512
Machine Learning Engineer,Full-Time,Senior,Expert,160080,United States Dollar,United States,160080,United States,Medium,2023,-0.1106452931714955
Data Analyst,Full-Time,Senior,Expert,146190,United States Dollar,United States,146190,United States,Medium,2023,0.3146824261075761
Data Analyst,Full-Time,Senior,Expert,119610,United States Dollar,United States,119610,United States,Medium,2023,0.0410996073208715
Research Scientist,Full-Time,Mid,Intermediate,175000,United States Dollar,United States,175000,United States,Medium,2023,0.0632221129088912
Data Scientist,Full-Time,Executive,Director,228856,United States Dollar,United Kingdom,228856,United Kingdom,Medium,2023,-0.0253521981394707
Data Scientist,Full-Time,Executive,Director,144540,United States Dollar,United Kingdom,144540,United Kingdom,Medium,2023,-0.0894583297411107
Research Scientist,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,0.5122027136286308
Research Scientist,Full-Time,Senior,Expert,151800,United States Dollar,United States,151800,United States,Medium,2023,-0.2343878852824789
Data Architect,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.2161004078551961
Data Architect,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.9929355013801566
Data Scientist,Full-Time,Senior,Expert,126500,United States Dollar,United States,126500,United States,Medium,2023,-0.103174286547572
Data Scientist,Full-Time,Senior,Expert,78000,United States Dollar,United States,78000,United States,Medium,2023,-0.1400492258554085
Data Scientist,Full-Time,Senior,Expert,45000,Euro,Spain,48585,Spain,Medium,2023,-0.1651393907452766
Data Scientist,Full-Time,Senior,Expert,36000,Euro,Spain,38868,Spain,Medium,2023,-0.1719821629879679
Data Analyst,Full-Time,Senior,Expert,126500,United States Dollar,United States,126500,United States,Medium,2023,0.1120170498129857
Data Analyst,Full-Time,Senior,Expert,78000,United States Dollar,United States,78000,United States,Medium,2023,-0.3871841056104593
Data Scientist,Full-Time,Senior,Expert,105000,United States Dollar,United States,105000,United States,Medium,2023,-0.1195209091273346
Data Scientist,Full-Time,Senior,Expert,70000,United States Dollar,United States,70000,United States,Medium,2023,-0.1461316900711341
Machine Learning Engineer,Full-Time,Mid,Intermediate,300000,United States Dollar,United Kingdom,300000,United Kingdom,Medium,2023,0.3523751758782917
Machine Learning Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United Kingdom,200000,United Kingdom,Medium,2023,0.021457173412749
Data Engineer,Full-Time,Senior,Expert,96000,United States Dollar,United States,96000,United States,Medium,2023,-0.2803150445747611
Data Engineer,Full-Time,Senior,Expert,72000,United States Dollar,United States,72000,United States,Medium,2023,-0.3868653758258963
Research Scientist,Full-Time,Senior,Expert,323300,United States Dollar,United States,323300,United States,Medium,2023,1.9656170582442447
Research Scientist,Full-Time,Senior,Expert,184700,United States Dollar,United States,184700,United States,Medium,2023,0.1876538793940762
Data Scientist,Full-Time,Senior,Expert,205150,United States Dollar,United States,205150,United States,Medium,2023,-0.0433760602267196
Data Scientist,Full-Time,Senior,Expert,167850,United States Dollar,United States,167850,United States,Medium,2023,-0.0717355496325403
Data Analyst,Full-Time,Senior,Expert,130000,United States Dollar,United States,130000,United States,Medium,2023,0.1480418754621003
Data Analyst,Full-Time,Senior,Expert,110000,United States Dollar,United States,110000,United States,Medium,2023,-0.0578142711042687
Research Scientist,Full-Time,Senior,Expert,278700,United States Dollar,United States,278700,United States,Medium,2023,1.3934874927556622
Research Scientist,Full-Time,Senior,Expert,159300,United States Dollar,United States,159300,United States,Medium,2023,-0.1381777565568204
Data Scientist,Full-Time,Senior,Expert,222750,United States Dollar,United States,222750,United States,Medium,2023,-0.0299946389521232
Data Scientist,Full-Time,Senior,Expert,182250,United States Dollar,United States,182250,United States,Medium,2023,-0.0607871140442341
Data Science Engineer,Full-Time,Entry,Junior,95000,Swiss Franc,Switzerland,104024,Switzerland,Small,2023,-0.4834655083455169
Data Scientist,Full-Time,Mid,Intermediate,47000,Euro,Andorra,50745,Andorra,Small,2023,-0.1636187746913452
Data Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2023,0.114809100481532
Machine Learning Engineer,Full-Time,Senior,Expert,296400,United States Dollar,United States,296400,United States,Medium,2023,0.3404621277895322
Machine Learning Engineer,Full-Time,Senior,Expert,148594,United States Dollar,United States,148594,United States,Medium,2023,-0.1486545349346877
Data Scientist,Full-Time,Senior,Expert,206000,United States Dollar,United States,206000,United States,Medium,2023,-0.0427297984037987
Data Scientist,Full-Time,Senior,Expert,140250,United States Dollar,United States,140250,United States,Medium,2023,-0.0927200511767936
Data Analytics Manager,Full-Time,Senior,Expert,254500,United States Dollar,United States,254500,United States,Large,2023,-0.0380782217494614
Data Analytics Manager,Full-Time,Senior,Expert,130900,United States Dollar,United States,130900,United States,Large,2023,-0.2348083191421794
Data Scientist,Full-Time,Senior,Expert,198000,United States Dollar,United States,198000,United States,Medium,2023,-0.0488122626195244
Data Scientist,Full-Time,Senior,Expert,124000,United States Dollar,United States,124000,United States,Medium,2023,-0.1050750566149862
BI Analyst,Full-Time,Senior,Expert,234485,United States Dollar,United States,234485,United States,Medium,2023,1.3618790777038965
BI Analyst,Full-Time,Senior,Expert,112655,United States Dollar,United States,112655,United States,Medium,2023,-0.304842569176138
Data Analyst,Full-Time,Entry,Junior,125000,United States Dollar,United States,125000,United States,Medium,2023,0.096577838820508
Data Analyst,Full-Time,Entry,Junior,105000,United States Dollar,United States,105000,United States,Medium,2023,-0.109278307745861
Data Scientist,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023,-0.1461316900711341
Data Scientist,Full-Time,Mid,Intermediate,42000,British Pound Sterling,United Kingdom,51676,United Kingdom,Medium,2023,-0.1674203148261737
Data Engineer,Full-Time,Mid,Intermediate,65000,Euro,France,70179,France,Medium,2023,-0.4179425557741441
Data Engineer,Full-Time,Mid,Intermediate,60000,Euro,France,64781,France,Medium,2023,-0.4401405414514639
Data Scientist,Full-Time,Senior,Expert,258000,United States Dollar,Canada,258000,Canada,Medium,2023,-0.0031937810015823
Data Scientist,Full-Time,Senior,Expert,190000,United States Dollar,Canada,190000,Canada,Medium,2023,-0.05489472683525
Data Scientist,Full-Time,Senior,Expert,184184,United States Dollar,United States,184184,United States,Medium,2023,-0.0593166783200825
Data Scientist,Full-Time,Senior,Expert,167441,United States Dollar,United States,167441,United States,Medium,2023,-0.0720465156155692
AI Programmer,Full-Time,Entry,Junior,100000,Canadian Dollar,Canada,74087,Canada,Large,2023,1.4433756729740643
Data Scientist,Full-Time,Entry,Junior,30000,Euro,Netherlands,32390,Netherlands,Large,2023,-0.1765440111497622
Data Engineer,Full-Time,Executive,Director,204500,United States Dollar,United States,204500,United States,Medium,2023,0.2013812446230794
Analytics Engineer,Full-Time,Entry,Junior,90000,United States Dollar,United States,90000,United States,Medium,2023,-1.1112354760209733
Analytics Engineer,Full-Time,Entry,Junior,84000,United States Dollar,United States,84000,United States,Medium,2023,-1.2178212004590407
Data Engineer,Full-Time,Senior,Expert,202400,United States Dollar,United States,202400,United States,Medium,2023,0.1920580906386051
Data Engineer,Full-Time,Senior,Expert,147200,United States Dollar,United States,147200,United States,Medium,2023,-0.0530076712390059
Data Scientist,Full-Time,Senior,Expert,90000,United States Dollar,United States,90000,United States,Medium,2023,-0.1309255295318201
Business Intelligence Engineer,Full-Time,Senior,Expert,192000,United States Dollar,United States,192000,United States,Medium,2023,0.4147735042259388
Business Intelligence Engineer,Full-Time,Senior,Expert,142000,United States Dollar,United States,142000,United States,Medium,2023,-0.6380594567976092
Data Operations Manager,Full-Time,Senior,Expert,143000,United States Dollar,United States,143000,United States,Medium,2023,0.9128709291752768
Data Operations Manager,Full-Time,Senior,Expert,129000,United States Dollar,United States,129000,United States,Medium,2023,-0.9128709291752768
Data Scientist,Full-Time,Senior,Expert,191000,United States Dollar,United States,191000,United States,Medium,2023,-0.0541344188082843
Data Scientist,Full-Time,Senior,Expert,146000,United States Dollar,United States,146000,United States,Medium,2023,-0.0883482800217408
Data Specialist,Full-Time,Senior,Expert,85000,United States Dollar,United States,85000,United States,Medium,2023,-0.6948087899743776
Data Specialist,Full-Time,Senior,Expert,70000,United States Dollar,United States,70000,United States,Medium,2023,-1.047317823978567
Data Engineer,Full-Time,Senior,Expert,120000,British Pound Sterling,United Kingdom,147648,United Kingdom,Medium,2023,-0.1737647133236258
Data Engineer,Full-Time,Senior,Expert,80000,British Pound Sterling,United Kingdom,98432,United Kingdom,Medium,2023,-0.3513485987421845
Machine Learning Engineer,Full-Time,Senior,Expert,212800,United States Dollar,United States,212800,United States,Medium,2023,0.0638146777283385
Machine Learning Engineer,Full-Time,Senior,Expert,144800,United States Dollar,United States,144800,United States,Medium,2023,-0.1612095639482304
Data Analyst,Full-Time,Mid,Intermediate,250000,United States Dollar,United States,250000,United States,Medium,2023,1.383178754860315
Data Scientist,Full-Time,Entry,Junior,16000,United States Dollar,Ecuador,16000,Ecuador,Large,2023,-0.187188323527282
Data Engineer,Full-Time,Mid,Intermediate,27000,United States Dollar,Portugal,27000,Peru,Small,2023,-0.5866472469217748
Data Manager,Full-Time,Executive,Director,72000,United States Dollar,Mexico,72000,Mexico,Small,2023,-0.9083114966158145
Data Engineer,Full-Time,Senior,Expert,172900,United States Dollar,United States,172900,United States,Medium,2023,0.061089975142418
Data Engineer,Full-Time,Senior,Expert,144100,United States Dollar,United States,144100,United States,Medium,2023,-0.0667704223589442
Data Scientist,Full-Time,Senior,Expert,230000,United States Dollar,United States,230000,United States,Medium,2023,-0.0244824057566219
BI Analyst,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023,0.342870936294889
BI Analyst,Full-Time,Senior,Expert,135000,United States Dollar,United States,135000,United States,Medium,2023,0.000853032888496
Data Analyst,Full-Time,Senior,Expert,101500,United States Dollar,United States,101500,United States,Medium,2023,-0.1453031333949756
Data Analyst,Full-Time,Senior,Expert,83700,United States Dollar,United States,83700,United States,Medium,2023,-0.3285151038390441
Data Scientist,Full-Time,Senior,Expert,253430,United States Dollar,United States,253430,United States,Medium,2023,-0.0066683886848155
Business Intelligence Engineer,Full-Time,Senior,Expert,202800,United States Dollar,United States,202800,United States,Large,2023,0.6421854238070253
Business Intelligence Engineer,Full-Time,Senior,Expert,104300,United States Dollar,United States,104300,United States,Large,2023,-1.4318955094093644
Data Scientist,Full-Time,Senior,Expert,283000,United States Dollar,United States,283000,United States,Medium,2023,0.0158139196725601
Data Scientist,Full-Time,Senior,Expert,184000,United States Dollar,United States,184000,United States,Medium,2023,-0.0594565749970442
Data Scientist,Full-Time,Executive,Director,220000,United States Dollar,United States,220000,United States,Medium,2023,-0.0320854860262789
Data Scientist,Full-Time,Executive,Director,185000,United States Dollar,United States,185000,United States,Medium,2023,-0.0586962669700785
Data Engineer,Full-Time,Senior,Expert,260000,United States Dollar,United States,260000,United States,Medium,2023,0.4477788856413296
Applied Scientist,Full-Time,Senior,Expert,246500,United States Dollar,United States,246500,United States,Medium,2023,1.092813183956194
Applied Scientist,Full-Time,Senior,Expert,133500,United States Dollar,United States,133500,United States,Medium,2023,-0.8110804120468272
Data Scientist,Full-Time,Senior,Expert,174000,United States Dollar,United States,174000,United States,Medium,2023,-0.0670596552667012
Data Scientist,Full-Time,Senior,Expert,134000,United States Dollar,United States,134000,United States,Medium,2023,-0.0974719763453292
Head of Data Science,Full-Time,Executive,Director,330000,United States Dollar,United States,330000,United States,Medium,2023,-0.1955404327873523
Head of Data Science,Full-Time,Executive,Director,230000,United States Dollar,United States,230000,United States,Medium,2023,-0.2685445694292093
Data Engineer,Full-Time,Senior,Expert,254000,United States Dollar,United States,254000,United States,Medium,2023,0.4211413028285458
Machine Learning Engineer,Full-Time,Senior,Expert,218540,United States Dollar,United States,218540,United States,Medium,2023,0.0828093710698607
Data Scientist,Full-Time,Mid,Intermediate,100000,British Pound Sterling,United Kingdom,123040,United Kingdom,Medium,2023,-0.1233224492621631
Data Scientist,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73824,United Kingdom,Medium,2023,-0.1537347703407911
Data Manager,Full-Time,Mid,Intermediate,167000,United States Dollar,United States,167000,United States,Medium,2023,1.3188315047811308
Data Manager,Full-Time,Mid,Intermediate,109000,United States Dollar,United States,109000,United States,Medium,2023,-0.0408979065980568
Data Engineer,Full-Time,Senior,Expert,208000,United States Dollar,United States,208000,United States,Medium,2023,0.2169198345972033
Data Engineer,Full-Time,Senior,Expert,193000,United States Dollar,United States,193000,United States,Medium,2023,0.1503258775652438
Data Analyst,Full-Time,Entry,Junior,42000,Euro,Germany,47899,Germany,Large,2020,-0.7577251694299237
Lead Machine Learning Engineer,Full-Time,Senior,Expert,115000,United States Dollar,Israel,115000,"Moldova, Republic of",Small,2023,-0.5444107951568242
Applied Scientist,Full-Time,Senior,Expert,216000,United States Dollar,United States,216000,United States,Medium,2023,0.5789303991943164
Applied Scientist,Full-Time,Senior,Expert,184000,United States Dollar,United States,184000,United States,Medium,2023,0.039774690591691
Machine Learning Engineer,Full-Time,Senior,Expert,145000,United States Dollar,United States,145000,United States,Medium,2023,-0.1605477279432993
Machine Learning Engineer,Full-Time,Senior,Expert,284000,United States Dollar,United States,284000,United States,Medium,2023,0.2994282954838049
Machine Learning Engineer,Full-Time,Senior,Expert,227000,United States Dollar,United States,227000,United States,Medium,2023,0.1108050340784456
Research Scientist,Full-Time,Senior,Expert,205000,United States Dollar,United States,205000,United States,Medium,2023,0.4480626278115251
Research Scientist,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023,-0.1291981445424256
Machine Learning Engineer,Full-Time,Senior,Expert,191400,United States Dollar,United States,191400,United States,Medium,2023,-0.0070017747992875
Machine Learning Engineer,Full-Time,Senior,Expert,127600,United States Dollar,United States,127600,United States,Medium,2023,-0.2181274603723038
Machine Learning Engineer,Full-Time,Senior,Expert,230000,United States Dollar,United States,230000,United States,Medium,2023,0.1207325741524119
Data Analyst,Full-Time,Senior,Expert,139600,United States Dollar,United States,139600,United States,Medium,2023,0.2468528258139574
Data Analyst,Full-Time,Senior,Expert,85700,United States Dollar,United States,85700,United States,Medium,2023,-0.3079294891824072
Data Analytics Manager,Full-Time,Mid,Intermediate,3200000,Indian Rupee,India,38915,India,Medium,2023,4.650178265873926
Data Quality Analyst,Full-Time,Mid,Intermediate,95000,United States Dollar,United States,95000,United States,Medium,2023,1.0096593116981618
Data Quality Analyst,Full-Time,Mid,Intermediate,70000,United States Dollar,United States,70000,United States,Medium,2023,-0.993235573638402
Data Engineer,Full-Time,Mid,Intermediate,258000,United States Dollar,United States,258000,United States,Medium,2023,0.4388996913704017
Data Engineer,Full-Time,Mid,Intermediate,171000,United States Dollar,United States,171000,United States,Medium,2023,0.0526547405850365
Data Engineer,Full-Time,Senior,Expert,87000,United States Dollar,Canada,87000,Canada,Medium,2023,-0.3202714187939368
Data Engineer,Full-Time,Senior,Expert,73000,United States Dollar,Canada,73000,Canada,Medium,2023,-0.3824257786904323
AI Scientist,Full-Time,Entry,Junior,20000,United States Dollar,Turkey,20000,Turkey,Small,2023,-0.5801270159830001
Managing Director Data Science,Full-Time,Executive,Director,300000,United States Dollar,United States,300000,United States,Large,2020,
Data Modeller,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023,0.9128709291752768
Data Modeller,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,55368,United Kingdom,Medium,2023,-0.9128709291752768
Data Engineer,Full-Time,Senior,Expert,232960,United States Dollar,United States,232960,United States,Medium,2023,0.327732179098384
Data Engineer,Full-Time,Senior,Expert,151840,United States Dollar,United States,151840,United States,Medium,2023,-0.0324079405304531
Data Engineer,Full-Time,Senior,Expert,163152,United States Dollar,United States,163152,United States,Medium,2023,0.0178127822659152
Data Engineer,Full-Time,Senior,Expert,108768,United States Dollar,United States,108768,United States,Medium,2023,-0.2236302683491571
Research Engineer,Full-Time,Senior,Expert,370000,United States Dollar,United States,370000,United States,Medium,2023,0.1603531120740201
Research Engineer,Full-Time,Senior,Expert,245000,United States Dollar,United States,245000,United States,Medium,2023,-0.0252072682777058
Machine Learning Engineer,Full-Time,Senior,Expert,285000,United States Dollar,United States,285000,United States,Medium,2023,0.3027374755084603
Machine Learning Engineer,Full-Time,Senior,Expert,193900,United States Dollar,United States,193900,United States,Medium,2023,0.0012711752623509
Research Scientist,Full-Time,Senior,Expert,240000,United States Dollar,United States,240000,United States,Medium,2023,0.8970432285312646
Research Scientist,Full-Time,Senior,Expert,163200,United States Dollar,United States,163200,United States,Medium,2023,-0.088148489619478
Machine Learning Engineer,Full-Time,Senior,Expert,240000,United States Dollar,United States,240000,United States,Medium,2023,0.1538243743989661
Machine Learning Engineer,Full-Time,Senior,Expert,163200,United States Dollar,United States,163200,United States,Medium,2023,-0.1003206514945706
Research Scientist,Full-Time,Senior,Expert,345000,United States Dollar,United States,345000,United States,Medium,2023,2.243985030690483
Research Scientist,Full-Time,Senior,Expert,234700,United States Dollar,United States,234700,United States,Medium,2023,0.8290547375651326
AI Scientist,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,Turkey,Small,2023,-0.3894873758607909
Finance Data Analyst,Full-Time,Entry,Junior,40000,United States Dollar,Nigeria,40000,Nigeria,Small,2023,-0.6859871579473031
Data Engineer,Full-Time,Senior,Expert,241000,United States Dollar,United States,241000,United States,Medium,2023,0.3634265400675142
Software Data Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Large,2023,1.2696221085454769
Machine Learning Research Engineer,Full-Time,Mid,Intermediate,90000,United States Dollar,Saudi Arabia,90000,Saudi Arabia,Medium,2023,1.2167235543609425
Data Analyst,Full-Time,Mid,Intermediate,55000,Euro,Germany,59382,Germany,Large,2023,-0.6239186741617838
Analytics Engineer,Full-Time,Senior,Expert,90000,United States Dollar,United States,90000,United States,Medium,2023,-1.1112354760209733
Analytics Engineer,Full-Time,Senior,Expert,84000,United States Dollar,United States,84000,United States,Medium,2023,-1.2178212004590407
Analytics Engineer,Full-Time,Senior,Expert,221300,United States Dollar,United States,221300,United States,Medium,2023,1.2212154604320715
Analytics Engineer,Full-Time,Senior,Expert,147500,United States Dollar,United States,147500,United States,Medium,2023,-0.0897889501561593
Machine Learning Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,0.0545489736593033
Machine Learning Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023,-0.1109100275734679
Analytics Engineer,Full-Time,Senior,Expert,192000,United States Dollar,United States,192000,United States,Medium,2023,0.700721839426175
Analytics Engineer,Full-Time,Senior,Expert,151000,United States Dollar,United States,151000,United States,Medium,2023,-0.0276139442339532
Data Scientist,Full-Time,Senior,Expert,169000,United States Dollar,United States,169000,United States,Medium,2023,-0.0708611954015297
Data Engineer,Full-Time,Senior,Expert,204500,United States Dollar,United States,204500,United States,Medium,2023,0.2013812446230794
Data Engineer,Full-Time,Senior,Expert,142200,United States Dollar,United States,142200,United States,Medium,2023,-0.0752056569163257
Data Engineer,Full-Time,Senior,Expert,250000,United States Dollar,United States,250000,United States,Medium,2023,0.40338291428669
Business Intelligence Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,0.7937933701944161
Business Intelligence Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023,-0.0484729986244223
Data Scientist,Full-Time,Senior,Expert,189750,United States Dollar,United States,189750,United States,Medium,2023,-0.0550848038419914
Data Scientist,Full-Time,Senior,Expert,131100,United States Dollar,United States,131100,United States,Medium,2023,-0.0996768696235298
Research Scientist,Full-Time,Senior,Expert,370000,United States Dollar,United States,370000,United States,Medium,2023,2.564685459776012
Data Engineer,Full-Time,Mid,Intermediate,72000,United States Dollar,Colombia,72000,Colombia,Medium,2023,-0.3868653758258963
Data Engineer,Full-Time,Mid,Intermediate,60000,United States Dollar,Colombia,60000,Colombia,Medium,2023,-0.4401405414514639
Data Analyst,Full-Time,Senior,Expert,94000,United States Dollar,United States,94000,United States,Medium,2023,-0.222499188357364
Data Analyst,Full-Time,Senior,Expert,81900,United States Dollar,United States,81900,United States,Medium,2023,-0.3470421570300173
Analytics Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,210000,United States,Medium,2023,1.0204790127403778
Analytics Engineer,Full-Time,Senior,Expert,159090,United States Dollar,United States,159090,United States,Medium,2023,0.1160991408833745
Data Analyst,Full-Time,Senior,Expert,118000,United States Dollar,United States,118000,United States,Medium,2023,0.0245281875222788
Data Analyst,Full-Time,Senior,Expert,94400,United States Dollar,United States,94400,United States,Medium,2023,-0.2183820654260367
Data Architect,Full-Time,Mid,Intermediate,90000,United States Dollar,United States,90000,United States,Medium,2023,-1.1483025200851489
Data Scientist,Full-Time,Mid,Intermediate,190000,United States Dollar,Canada,190000,Canada,Medium,2023,-0.05489472683525
Data Scientist,Full-Time,Mid,Intermediate,125000,United States Dollar,Canada,125000,Canada,Medium,2023,-0.1043147485880205
Data Engineer,Full-Time,Entry,Junior,130002,United States Dollar,United States,130002,United States,Medium,2023,-0.1293598627747152
Data Engineer,Full-Time,Entry,Junior,71908,United States Dollar,United States,71908,United States,Medium,2023,-0.387273818762359
AI Scientist,Full-Time,Mid,Intermediate,121000,Australian Dollar,Australia,81838,Australia,Large,2023,-0.3394444703287111
Compliance Data Analyst,Full-Time,Entry,Junior,60000,United States Dollar,United States,60000,United States,Large,2023,0.9128709291752768
Machine Learning Scientist,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.4573619154993673
Machine Learning Scientist,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023,-0.0652488215368689
Data Scientist,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023,-0.077703967644221
Data Scientist,Full-Time,Senior,Expert,255000,United States Dollar,United States,255000,United States,Medium,2023,-0.0054747050824794
Analytics Engineer,Full-Time,Senior,Expert,116990,United States Dollar,United States,116990,United States,Medium,2023,-0.6317773589237328
Analytics Engineer,Full-Time,Senior,Expert,82920,United States Dollar,United States,82920,United States,Medium,2023,-1.237006630857893
Data Engineer,Full-Time,Senior,Expert,121000,United States Dollar,United States,121000,United States,Medium,2023,-0.1693251161881618
Data Engineer,Full-Time,Senior,Expert,78000,United States Dollar,United States,78000,United States,Medium,2023,-0.3602277930131125
Analytics Engineer,Full-Time,Senior,Expert,159000,United States Dollar,United States,159000,United States,Medium,2023,0.1145003550168035
Analytics Engineer,Full-Time,Senior,Expert,105000,United States Dollar,United States,105000,United States,Medium,2023,-0.8447711649258044
Research Scientist,Full-Time,Mid,Intermediate,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.1933382303595313
Research Scientist,Full-Time,Mid,Intermediate,102000,United States Dollar,United States,102000,United States,Medium,2023,-0.8732231400208511
Research Scientist,Full-Time,Senior,Expert,374000,United States Dollar,United States,374000,United States,Medium,2023,2.615997528429696
Research Scientist,Full-Time,Senior,Expert,197500,United States Dollar,United States,197500,United States,Medium,2023,0.3518524990858666
Data Scientist,Full-Time,Senior,Expert,240000,United States Dollar,United States,240000,United States,Medium,2023,-0.0168793254869649
Data Scientist,Full-Time,Senior,Expert,187000,United States Dollar,United States,187000,United States,Medium,2023,-0.0571756509161471
Applied Scientist,Full-Time,Mid,Intermediate,20000,United States Dollar,United States,20000,Nigeria,Large,2023,-2.7233983159967643
Machine Learning Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Medium,2023,-0.0116346268338051
Data Scientist,Full-Time,Senior,Expert,195000,United States Dollar,United States,195000,United States,Medium,2023,-0.0510931867004215
Data Scientist,Full-Time,Senior,Expert,119000,United States Dollar,United States,119000,United States,Medium,2023,-0.1088765967498148
Data Analyst,Full-Time,Senior,Expert,80000,United States Dollar,United States,80000,United States,Medium,2023,-0.3665984909538224
Data Analyst,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73824,United Kingdom,Medium,2023,-0.5724546375201915
Data Analyst,Full-Time,Mid,Intermediate,50000,British Pound Sterling,United Kingdom,61520,United Kingdom,Medium,2023,-0.6753827108033761
Data Science Engineer,Full-Time,Senior,Expert,266450,United States Dollar,United States,266450,United States,Medium,2023,1.9486683308135184
Data Science Engineer,Full-Time,Senior,Expert,177700,United States Dollar,United States,177700,United States,Medium,2023,0.6896897468218918
Data Scientist,Full-Time,Senior,Expert,245000,United States Dollar,United States,245000,United States,Medium,2023,-0.0130777853521364
Data Scientist,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2023,-0.0586962669700785
Data Operations Specialist,Full-Time,Senior,Expert,55720,United States Dollar,United States,55720,United States,Medium,2023,0.0583439894987768
Data Operations Specialist,Full-Time,Senior,Expert,50700,United States Dollar,United States,50700,United States,Medium,2023,-0.7440856742926202
Business Data Analyst,Part-Time,Mid,Intermediate,56000,United States Dollar,United States,56000,Ghana,Medium,2021,-0.4333737298845427
Research Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,-0.0920090052043272
Data Engineer,Full-Time,Senior,Expert,196000,United States Dollar,United States,196000,United States,Medium,2023,0.1636446689716357
Data Architect,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.4491509359126843
Data Architect,Full-Time,Mid,Intermediate,115000,United States Dollar,United States,115000,United States,Medium,2023,-0.7598849733226685
Machine Learning Software Engineer,Full-Time,Senior,Expert,302000,United States Dollar,United States,302000,United States,Medium,2023,-0.1739403703858786
Machine Learning Software Engineer,Full-Time,Senior,Expert,189000,United States Dollar,United States,189000,United States,Medium,2023,-0.4049278989492991
Data Analyst,Full-Time,Mid,Intermediate,65000,United States Dollar,United States,65000,United States,Medium,2023,-0.5209906008785993
Data Analyst,Full-Time,Mid,Intermediate,55000,United States Dollar,United States,55000,United States,Medium,2023,-0.6239186741617838
Machine Learning Engineer,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2023,0.0876407739058576
Machine Learning Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,170000,United States,Medium,2023,-0.0778182273269137
